# python main.py -c models/attNon-bat25-bid-chu750-cla-datdat-dro0.0-entdyn-entdat-ent-ent-ent-ent-ent-epo80-fol1-foldat-gatNon-gatrel-gatcos-hid500-lea0.0-sce-nontan-nonNon-ada-spe150-tokdat-vocdat-wei1.0-winNon/logs/fixed--1.ini
epoch	iteration	fold	train_loss	train_acc	train_macro_f1	train_macro_f1_main	train_total	val_loss	val_acc	val_macro_f1	val_macro_f1_main	val_total	model
   20	  392	  0	 4.6833963	   84.2093	   75.0843	   87.5908	  13280	-1.0000000	   -1.0000	   -1.0000	   -1.0000	     -1	fixed--1                      
   21	  411	  0	 4.6352644	   85.8133	   76.5767	   89.0273	  13280	-1.0000000	   -1.0000	   -1.0000	   -1.0000	     -1	fixed--1                      
   22	  430	  0	 4.6195307	   87.0030	   77.7696	   90.2406	  13280	-1.0000000	   -1.0000	   -1.0000	   -1.0000	     -1	fixed--1                      
   23	  449	  0	 4.5816126	   88.0346	   78.8477	   90.6251	  13280	-1.0000000	   -1.0000	   -1.0000	   -1.0000	     -1	fixed--1                      
   24	  467	  0	 4.5586371	   89.3524	   80.3663	   91.9146	  13280	-1.0000000	   -1.0000	   -1.0000	   -1.0000	     -1	fixed--1                      
   25	  486	  0	 4.5368137	   90.2033	   81.1856	   92.4583	  13280	-1.0000000	   -1.0000	   -1.0000	   -1.0000	     -1	fixed--1                      
   26	  505	  0	 4.5155296	   90.6551	   82.2531	   92.5629	  13280	-1.0000000	   -1.0000	   -1.0000	   -1.0000	     -1	fixed--1                      
   27	  523	  0	 4.4875402	   91.3931	   83.0863	   93.2548	  13280	-1.0000000	   -1.0000	   -1.0000	   -1.0000	     -1	fixed--1                      
   28	  542	  0	 4.4739294	   91.6566	   83.3838	   93.2608	  13280	-1.0000000	   -1.0000	   -1.0000	   -1.0000	     -1	fixed--1                      
   29	  561	  0	 4.4576416	   91.9578	   83.9664	   93.6093	  13280	-1.0000000	   -1.0000	   -1.0000	   -1.0000	     -1	fixed--1                      
   30	  580	  0	 4.4413762	   92.5979	   84.0729	   94.1424	  13280	-1.0000000	   -1.0000	   -1.0000	   -1.0000	     -1	fixed--1                      
   31	  598	  0	 4.4258957	   92.8765	   84.7789	   94.2064	  13280	-1.0000000	   -1.0000	   -1.0000	   -1.0000	     -1	fixed--1                      
   32	  617	  0	 4.4137216	   93.0196	   84.7986	   94.4350	  13280	-1.0000000	   -1.0000	   -1.0000	   -1.0000	     -1	fixed--1                      
   33	  636	  0	 4.4051552	   93.7349	   85.3767	   95.0285	  13280	-1.0000000	   -1.0000	   -1.0000	   -1.0000	     -1	fixed--1                      
   34	  655	  0	 4.3878613	   93.8931	   85.6936	   95.1230	  13280	-1.0000000	   -1.0000	   -1.0000	   -1.0000	     -1	fixed--1                      
   35	  674	  0	 4.3808699	   93.9985	   86.0948	   95.2761	  13280	-1.0000000	   -1.0000	   -1.0000	   -1.0000	     -1	fixed--1                      
   36	  693	  0	 4.3711567	   94.3298	   86.4569	   95.4643	  13280	-1.0000000	   -1.0000	   -1.0000	   -1.0000	     -1	fixed--1                      
   37	  712	  0	 4.3630562	   94.4127	   86.7243	   95.4901	  13280	-1.0000000	   -1.0000	   -1.0000	   -1.0000	     -1	fixed--1                      
   38	  730	  0	 4.3494549	   94.7139	   87.3854	   95.6971	  13280	-1.0000000	   -1.0000	   -1.0000	   -1.0000	     -1	fixed--1                      
   39	  748	  0	 4.3386865	   95.0075	   87.8061	   95.9822	  13280	-1.0000000	   -1.0000	   -1.0000	   -1.0000	     -1	fixed--1                      
   40	  766	  0	 4.3284535	   95.5120	   88.0371	   96.4873	  13280	-1.0000000	   -1.0000	   -1.0000	   -1.0000	     -1	fixed--1                      
   41	  785	  0	 4.3197904	   95.7078	   88.0769	   96.6034	  13280	-1.0000000	   -1.0000	   -1.0000	   -1.0000	     -1	fixed--1                      
   42	  804	  0	 4.3154483	   95.4292	   88.3158	   96.2894	  13280	-1.0000000	   -1.0000	   -1.0000	   -1.0000	     -1	fixed--1                      
   43	  823	  0	 4.3107715	   95.7681	   88.6802	   96.6798	  13280	-1.0000000	   -1.0000	   -1.0000	   -1.0000	     -1	fixed--1                      
   44	  842	  0	 4.3000751	   95.7380	   88.6067	   96.6089	  13280	-1.0000000	   -1.0000	   -1.0000	   -1.0000	     -1	fixed--1                      
   45	  861	  0	 4.2981248	   96.0241	   88.7166	   96.8975	  13280	-1.0000000	   -1.0000	   -1.0000	   -1.0000	     -1	fixed--1                      
   46	  880	  0	 4.2954545	   96.0843	   88.8880	   96.9483	  13280	-1.0000000	   -1.0000	   -1.0000	   -1.0000	     -1	fixed--1                      
   47	  898	  0	 4.2906508	   96.5437	   89.3375	   97.2740	  13280	-1.0000000	   -1.0000	   -1.0000	   -1.0000	     -1	fixed--1                      
   48	  917	  0	 4.2761979	   96.5437	   89.5481	   97.2426	  13280	-1.0000000	   -1.0000	   -1.0000	   -1.0000	     -1	fixed--1                      
   49	  935	  0	 4.2686224	   96.5663	   89.8953	   97.2962	  13280	-1.0000000	   -1.0000	   -1.0000	   -1.0000	     -1	fixed--1                      
   50	  953	  0	 4.2641129	   96.4759	   89.5183	   97.2089	  13280	-1.0000000	   -1.0000	   -1.0000	   -1.0000	     -1	fixed--1                      
   51	  972	  0	 4.2624860	   96.7846	   90.0571	   97.4808	  13280	-1.0000000	   -1.0000	   -1.0000	   -1.0000	     -1	fixed--1                      
   52	  991	  0	 4.2558532	   96.8223	   90.1078	   97.4879	  13280	-1.0000000	   -1.0000	   -1.0000	   -1.0000	     -1	fixed--1                      
   53	 1010	  0	 4.2520933	   96.9202	   90.1860	   97.5357	  13280	-1.0000000	   -1.0000	   -1.0000	   -1.0000	     -1	fixed--1                      
   54	 1028	  0	 4.2485886	   96.9880	   90.3687	   97.6645	  13280	-1.0000000	   -1.0000	   -1.0000	   -1.0000	     -1	fixed--1                      
   55	 1046	  0	 4.2432480	   97.0256	   90.3764	   97.6660	  13280	-1.0000000	   -1.0000	   -1.0000	   -1.0000	     -1	fixed--1                      
   56	 1064	  0	 4.2393498	   97.2214	   90.4426	   97.8682	  13280	-1.0000000	   -1.0000	   -1.0000	   -1.0000	     -1	fixed--1                      
   57	 1081	  0	 4.2332940	   97.2289	   90.5161	   97.8535	  13280	-1.0000000	   -1.0000	   -1.0000	   -1.0000	     -1	fixed--1                      
   58	 1099	  0	 4.2372370	   97.2515	   90.4982	   97.8407	  13280	-1.0000000	   -1.0000	   -1.0000	   -1.0000	     -1	fixed--1                      
   59	 1118	  0	 4.2314181	   97.5151	   91.0183	   97.9829	  13280	-1.0000000	   -1.0000	   -1.0000	   -1.0000	     -1	fixed--1                      
   60	 1136	  0	 4.2285953	   97.4925	   91.0707	   97.9793	  13280	-1.0000000	   -1.0000	   -1.0000	   -1.0000	     -1	fixed--1                      
   61	 1153	  0	 4.2235861	   97.5377	   91.0773	   97.9846	  13280	-1.0000000	   -1.0000	   -1.0000	   -1.0000	     -1	fixed--1                      
   62	 1172	  0	 4.2222443	   97.5602	   91.1290	   98.0319	  13280	-1.0000000	   -1.0000	   -1.0000	   -1.0000	     -1	fixed--1                      
   63	 1189	  0	 4.2152181	   97.6807	   91.3802	   98.1227	  13280	-1.0000000	   -1.0000	   -1.0000	   -1.0000	     -1	fixed--1                      
   64	 1208	  0	 4.2109995	   97.6732	   91.4709	   98.1275	  13280	-1.0000000	   -1.0000	   -1.0000	   -1.0000	     -1	fixed--1                      
   65	 1227	  0	 4.2096362	   97.7711	   91.7292	   98.1763	  13280	-1.0000000	   -1.0000	   -1.0000	   -1.0000	     -1	fixed--1                      
   66	 1246	  0	 4.2059388	   97.7485	   91.7131	   98.1689	  13280	-1.0000000	   -1.0000	   -1.0000	   -1.0000	     -1	fixed--1                      
   67	 1264	  0	 4.2010226	   97.9142	   92.0226	   98.2207	  13280	-1.0000000	   -1.0000	   -1.0000	   -1.0000	     -1	fixed--1                      
   68	 1282	  0	 4.1991010	   97.9518	   92.0315	   98.2519	  13280	-1.0000000	   -1.0000	   -1.0000	   -1.0000	     -1	fixed--1                      
   69	 1301	  0	 4.1939697	   98.0120	   92.1857	   98.3372	  13280	-1.0000000	   -1.0000	   -1.0000	   -1.0000	     -1	fixed--1                      
   70	 1320	  0	 4.1947994	   98.1551	   92.3502	   98.3434	  13280	-1.0000000	   -1.0000	   -1.0000	   -1.0000	     -1	fixed--1                      
   71	 1338	  0	 4.1869445	   98.2380	   92.4233	   98.4084	  13280	-1.0000000	   -1.0000	   -1.0000	   -1.0000	     -1	fixed--1                      
   72	 1357	  0	 4.1872120	   98.2229	   92.6027	   98.4008	  13280	-1.0000000	   -1.0000	   -1.0000	   -1.0000	     -1	fixed--1                      
   73	 1375	  0	 4.1837025	   98.2907	   92.5821	   98.4452	  13280	-1.0000000	   -1.0000	   -1.0000	   -1.0000	     -1	fixed--1                      
   74	 1394	  0	 4.1802464	   98.3961	   92.5605	   98.5075	  13280	-1.0000000	   -1.0000	   -1.0000	   -1.0000	     -1	fixed--1                      
   75	 1413	  0	 4.1760960	   98.4488	   92.7623	   98.6156	  13280	-1.0000000	   -1.0000	   -1.0000	   -1.0000	     -1	fixed--1                      
   76	 1432	  0	 4.1841807	   98.3434	   92.5567	   98.5158	  13280	-1.0000000	   -1.0000	   -1.0000	   -1.0000	     -1	fixed--1                      
   77	 1451	  0	 4.1871638	   98.2756	   92.6752	   98.6399	  13280	-1.0000000	   -1.0000	   -1.0000	   -1.0000	     -1	fixed--1                      
   78	 1470	  0	 4.1830869	   98.0949	   92.6982	   98.5917	  13280	-1.0000000	   -1.0000	   -1.0000	   -1.0000	     -1	fixed--1                      
   79	 1489	  0	 4.1795602	   98.2003	   92.8978	   98.5840	  13280	-1.0000000	   -1.0000	   -1.0000	   -1.0000	     -1	fixed--1                      
