# python main.py -c models/attNon-bat25-bid-chu750-cla-datdat-dro0.2-dro0.0-entsta-entdat-entNon-entNon-ent-ent-ent-epo80-fol1-foldat-gatNon-gatrel-gatcos-hid500-lea0.0-sce-nontan-nonNon-ada-spe150-tokdat-vocdat-wei4.3-winNon/logs/fixed--1.ini
epoch	iteration	fold	train_loss	train_acc	train_macro_f1	train_macro_f1_main	train_total	val_loss	val_acc	val_macro_f1	val_macro_f1_main	val_total	model
   32	  610	  0	 5.1970310	   92.0482	   89.5893	   93.5847	  13280	-1.0000000	   -1.0000	   -1.0000	   -1.0000	     -1	fixed--1                      
   33	  628	  0	 5.1937571	   92.1235	   90.1901	   93.4807	  13280	-1.0000000	   -1.0000	   -1.0000	   -1.0000	     -1	fixed--1                      
   34	  647	  0	 5.1867361	   92.5979	   90.1031	   93.9950	  13280	-1.0000000	   -1.0000	   -1.0000	   -1.0000	     -1	fixed--1                      
   35	  665	  0	 5.1790633	   92.6130	   90.5506	   93.9159	  13280	-1.0000000	   -1.0000	   -1.0000	   -1.0000	     -1	fixed--1                      
   36	  684	  0	 5.1762371	   92.9518	   90.9801	   94.0654	  13280	-1.0000000	   -1.0000	   -1.0000	   -1.0000	     -1	fixed--1                      
   37	  702	  0	 5.1697216	   93.3660	   91.6927	   94.4710	  13280	-1.0000000	   -1.0000	   -1.0000	   -1.0000	     -1	fixed--1                      
   38	  721	  0	 5.1611633	   93.7952	   92.1599	   94.8544	  13280	-1.0000000	   -1.0000	   -1.0000	   -1.0000	     -1	fixed--1                      
   39	  740	  0	 5.1617541	   94.0437	   92.4677	   95.0188	  13280	-1.0000000	   -1.0000	   -1.0000	   -1.0000	     -1	fixed--1                      
   40	  759	  0	 5.1566749	   93.9307	   92.7865	   94.8931	  13280	-1.0000000	   -1.0000	   -1.0000	   -1.0000	     -1	fixed--1                      
   41	  778	  0	 5.1497889	   94.6837	   92.9942	   95.5392	  13280	-1.0000000	   -1.0000	   -1.0000	   -1.0000	     -1	fixed--1                      
   42	  797	  0	 5.1457129	   94.4955	   93.0932	   95.4187	  13280	-1.0000000	   -1.0000	   -1.0000	   -1.0000	     -1	fixed--1                      
   43	  815	  0	 5.1430407	   94.8946	   93.4034	   95.6495	  13280	-1.0000000	   -1.0000	   -1.0000	   -1.0000	     -1	fixed--1                      
   44	  834	  0	 5.1410255	   95.1431	   93.5292	   95.9515	  13280	-1.0000000	   -1.0000	   -1.0000	   -1.0000	     -1	fixed--1                      
   45	  852	  0	 5.1369238	   95.4669	   93.8829	   96.0278	  13280	-1.0000000	   -1.0000	   -1.0000	   -1.0000	     -1	fixed--1                      
   46	  871	  0	 5.1324034	   95.5271	   94.1329	   96.0978	  13280	-1.0000000	   -1.0000	   -1.0000	   -1.0000	     -1	fixed--1                      
   47	  890	  0	 5.1297650	   95.5949	   94.2477	   96.2198	  13280	-1.0000000	   -1.0000	   -1.0000	   -1.0000	     -1	fixed--1                      
   48	  909	  0	 5.1232519	   95.8886	   94.4928	   96.3954	  13280	-1.0000000	   -1.0000	   -1.0000	   -1.0000	     -1	fixed--1                      
   49	  927	  0	 5.1223693	   96.0693	   94.7866	   96.5800	  13280	-1.0000000	   -1.0000	   -1.0000	   -1.0000	     -1	fixed--1                      
   50	  946	  0	 5.1185589	   95.9413	   94.7364	   96.5104	  13280	-1.0000000	   -1.0000	   -1.0000	   -1.0000	     -1	fixed--1                      
   51	  965	  0	 5.1186743	   95.8358	   94.2108	   96.4629	  13280	-1.0000000	   -1.0000	   -1.0000	   -1.0000	     -1	fixed--1                      
   52	  984	  0	 5.1143479	   96.3479	   94.9532	   96.7830	  13280	-1.0000000	   -1.0000	   -1.0000	   -1.0000	     -1	fixed--1                      
   53	 1003	  0	 5.1106944	   96.4910	   95.4623	   96.9192	  13280	-1.0000000	   -1.0000	   -1.0000	   -1.0000	     -1	fixed--1                      
   54	 1021	  0	 5.1116519	   96.3102	   95.2388	   96.7451	  13280	-1.0000000	   -1.0000	   -1.0000	   -1.0000	     -1	fixed--1                      
   55	 1039	  0	 5.1120806	   96.6792	   95.6084	   97.0981	  13280	-1.0000000	   -1.0000	   -1.0000	   -1.0000	     -1	fixed--1                      
   56	 1058	  0	 5.1093941	   96.5889	   95.5716	   96.9959	  13280	-1.0000000	   -1.0000	   -1.0000	   -1.0000	     -1	fixed--1                      
   57	 1077	  0	 5.1093245	   96.7545	   96.2640	   97.1683	  13280	-1.0000000	   -1.0000	   -1.0000	   -1.0000	     -1	fixed--1                      
   58	 1096	  0	 5.1042552	   96.8373	   96.0153	   97.2152	  13280	-1.0000000	   -1.0000	   -1.0000	   -1.0000	     -1	fixed--1                      
   59	 1115	  0	 5.1040258	   96.9955	   96.2672	   97.2765	  13280	-1.0000000	   -1.0000	   -1.0000	   -1.0000	     -1	fixed--1                      
   60	 1134	  0	 5.1019917	   96.9352	   96.0662	   97.2627	  13280	-1.0000000	   -1.0000	   -1.0000	   -1.0000	     -1	fixed--1                      
   61	 1152	  0	 5.0991678	   97.1913	   96.4295	   97.4928	  13280	-1.0000000	   -1.0000	   -1.0000	   -1.0000	     -1	fixed--1                      
   62	 1171	  0	 5.0979471	   97.0181	   96.5920	   97.3753	  13280	-1.0000000	   -1.0000	   -1.0000	   -1.0000	     -1	fixed--1                      
   63	 1190	  0	 5.0960355	   97.4247	   96.9335	   97.6614	  13280	-1.0000000	   -1.0000	   -1.0000	   -1.0000	     -1	fixed--1                      
   64	 1209	  0	 5.0958729	   97.2063	   96.9361	   97.5197	  13280	-1.0000000	   -1.0000	   -1.0000	   -1.0000	     -1	fixed--1                      
   65	 1227	  0	 5.0933800	   97.3117	   96.9027	   97.5750	  13280	-1.0000000	   -1.0000	   -1.0000	   -1.0000	     -1	fixed--1                      
   66	 1245	  0	 5.0924196	   97.4172	   96.9292	   97.6676	  13280	-1.0000000	   -1.0000	   -1.0000	   -1.0000	     -1	fixed--1                      
   67	 1264	  0	 5.0904250	   97.5000	   97.0402	   97.7292	  13280	-1.0000000	   -1.0000	   -1.0000	   -1.0000	     -1	fixed--1                      
   68	 1283	  0	 5.0900779	   97.4473	   97.0243	   97.7646	  13280	-1.0000000	   -1.0000	   -1.0000	   -1.0000	     -1	fixed--1                      
   69	 1302	  0	 5.0882721	   97.6054	   97.0961	   97.8069	  13280	-1.0000000	   -1.0000	   -1.0000	   -1.0000	     -1	fixed--1                      
   70	 1321	  0	 5.0891109	   97.5979	   97.0827	   97.8265	  13280	-1.0000000	   -1.0000	   -1.0000	   -1.0000	     -1	fixed--1                      
   71	 1340	  0	 5.0860677	   97.7636	   97.2445	   97.9530	  13280	-1.0000000	   -1.0000	   -1.0000	   -1.0000	     -1	fixed--1                      
   72	 1358	  0	 5.0871520	   97.5828	   97.1867	   97.8063	  13280	-1.0000000	   -1.0000	   -1.0000	   -1.0000	     -1	fixed--1                      
   73	 1377	  0	 5.0866408	   97.6883	   97.0694	   97.9101	  13280	-1.0000000	   -1.0000	   -1.0000	   -1.0000	     -1	fixed--1                      
   74	 1395	  0	 5.0843306	   97.7485	   97.2446	   97.9550	  13280	-1.0000000	   -1.0000	   -1.0000	   -1.0000	     -1	fixed--1                      
   75	 1414	  0	 5.0836239	   97.9142	   97.4456	   98.1132	  13280	-1.0000000	   -1.0000	   -1.0000	   -1.0000	     -1	fixed--1                      
   76	 1433	  0	 5.0854588	   97.9066	   97.1815	   98.0856	  13280	-1.0000000	   -1.0000	   -1.0000	   -1.0000	     -1	fixed--1                      
   77	 1451	  0	 5.0849771	   97.9142	   97.4617	   98.0877	  13280	-1.0000000	   -1.0000	   -1.0000	   -1.0000	     -1	fixed--1                      
   78	 1469	  0	 5.0907674	   97.7786	   97.4358	   97.9670	  13280	-1.0000000	   -1.0000	   -1.0000	   -1.0000	     -1	fixed--1                      
   79	 1487	  0	 5.0858536	   97.8539	   97.2685	   98.0108	  13280	-1.0000000	   -1.0000	   -1.0000	   -1.0000	     -1	fixed--1                      
